"","Country","Year","Temperature.Change","Total.Grains.Cereals.Root.Production.Quantity.1000.MT","Total.Grains.Cereals.Root.Food.Supply.1000.MT","Total.Grains.Cereals.Root.Area.Harvested.1000.Ha","Population.Million","GDP.US.dollars.per.person","Gross.Domestic.Product.constant.prices.Percent.change","Food.Supply.Grain.Equiv.1000.MT.yr","Food.Supply.Grain.Equiv.kg.cap.yr","Grains.Cereals.Root.Food.Availability.per.capita.kg.cap.yr","Total.Grains.Cereals.Root.Export.Quantity.1000.MT","Total.Grains.Cereals.Root.Import.Quantity.1000.MT","Continent"
"1612","Sierra Leone","2007",0.934,542.3562959,789.674738,596.706,5.478,339.21908,8.043,261.947341,213.9316366,122.5562364,0,247.318442151,"Africa"
"1613","Sierra Leone","2008",1.363,605.4565741,828.9215465,653.217,5.612,348.7504351,5.241,257.1916905,220.3182288,132.712314,0,223.464972437,"Africa"
"1614","Sierra Leone","2009",1.041,799.9113437,980.891886,687.415,5.739,352.116195,3.196,263.0119586,231.0674871,143.006493,0,180.9805423,"Africa"
"1615","Sierra Leone","2010",1.519,886.2372764,1035.217819,753.766,5.868,363.1137138,5.348,268.9238845,231.455881,143.3948869,0,148.9805423,"Africa"
"1616","Sierra Leone","2011",1.136,921.5446257,1054.825168,822.926,5.997,376.726656,5.977,274.8358104,234.6423757,146.5813816,0,133.2805423,"Africa"
"1617","Sierra Leone","2012",0.686,986.9238492,1101.404392,839.6,6.126,424.9382054,15.164,280.7477362,235.894453,147.8334588,0,114.4805423,"Africa"
"1618","Somalia","1980",0.743,260.7387,481.3287,578.74,6.436,NA,NA,NA,NA,NA,0.088,220.59,"Africa"
"1619","Somalia","1981",-0.047,377.2065,807.2175,726.95,6.598,NA,NA,NA,NA,NA,0.048,430.011,"Africa"
"1620","Somalia","1982",0.315,397.673,791.47,762.36,6.608,NA,NA,NA,NA,NA,0,393.797,"Africa"
"1621","Somalia","1983",0.605,358.3013,611.8323,562.67,6.521,NA,NA,NA,NA,NA,0,253.531,"Africa"
"1622","Somalia","1984",0.092,494.1014,757.9074,773.68,6.42,NA,NA,NA,NA,NA,0,263.806,"Africa"
"1623","Somalia","1985",0.17,509.9702,689.7882,691.59,6.364,NA,NA,NA,NA,NA,0,179.818,"Africa"
"1624","Somalia","1986",0.24,582.1373,839.7903,641.1,6.372,NA,NA,NA,NA,NA,0,257.653,"Africa"
"1625","Somalia","1987",1.021,539.174,840.763,787.4,6.427,NA,NA,NA,NA,NA,0,301.589,"Africa"
"1626","Somalia","1988",0.896,597.374,809.29,864.71,6.505,NA,NA,NA,NA,NA,0,211.916,"Africa"
"1627","Somalia","1989",0.093,647.1999,835.0539,830.02,6.57,NA,NA,NA,NA,NA,0,187.854,"Africa"
"1628","Somalia","1990",0.305,576,785.3,737.33,6.599,NA,NA,NA,NA,NA,0,209.3,"Africa"
"1629","Somalia","1991",0.398,256,499.6,460.5,6.585,NA,NA,NA,NA,NA,0,243.6,"Africa"
"1630","Somalia","1992",0.715,204,531,405.878,6.543,NA,NA,NA,NA,NA,0,327,"Africa"
"1631","Somalia","1993",0.364,163.3,362.3,368.9,6.498,NA,NA,NA,NA,NA,0,199,"Africa"
"1632","Somalia","1994",0.727,404.3,600.3,991.35,6.484,NA,NA,NA,NA,NA,0,196,"Africa"
"1633","Somalia","1995",0.663,284.3,494.3,581.437,6.525,NA,NA,NA,NA,NA,0,210,"Africa"
"1634","Somalia","1996",0.859,289.3,503.3,565.67,6.629,NA,NA,NA,NA,NA,0,214,"Africa"
"1635","Somalia","1997",0.689,283.3,587.3,641.815,6.787,NA,NA,NA,NA,NA,0,304,"Africa"
"1636","Somalia","1998",0.857,231.334,483.034,486.369,6.983,NA,NA,NA,NA,NA,0,251.7,"Africa"
"1637","Somalia","1999",0.586,206.334,490.434,520.361,7.193,NA,NA,NA,NA,NA,0,284.1,"Africa"
"1638","Somalia","2000",0.671,323.334,534.334,542.923,7.399,NA,NA,NA,NA,NA,0,211,"Africa"
"1639","Somalia","2001",1.025,265.334,515.334,537.11,7.597,NA,NA,NA,NA,NA,0,250,"Africa"
"1640","Somalia","2002",1.003,391.334,661.734,583.667,7.791,NA,NA,NA,NA,NA,0,270.4,"Africa"
"1641","Somalia","2003",1.185,287.334,567.334,595.234,7.982,NA,NA,NA,NA,NA,0,280,"Africa"
"1642","Somalia","2004",0.625,268.334,604.334,746.603,8.171,NA,NA,NA,NA,NA,0,336,"Africa"
"1643","Somalia","2005",1.226,147.334,645.934,774.561,8.36,NA,NA,NA,NA,NA,0,498.6,"Africa"
"1644","Somalia","2006",1.018,262.334,629.334,677.027,8.547,NA,NA,NA,NA,NA,0,367,"Africa"
"1645","Somalia","2007",1.155,197.334,661.334,460.365,8.733,NA,NA,NA,NA,NA,0,464,"Africa"
"1646","Somalia","2008",0.796,172.334,868.434,579.955,8.922,NA,NA,NA,NA,NA,0,696.1,"Africa"
"1647","Somalia","2009",1.54,288.334,827.534,589.787,9.12,NA,NA,NA,NA,NA,0,539.2,"Africa"
"1648","Somalia","2010",1.294,294.334,673.834,576.959,9.331,NA,NA,NA,NA,NA,0,379.5,"Africa"
"1649","Somalia","2011",1.268,257.334,623.734,580.84,9.557,NA,NA,NA,NA,NA,0,366.4,"Africa"
"1650","Somalia","2012",1.218,281.334,719.234,580.6,9.797,NA,NA,NA,NA,NA,0,437.9,"Africa"
"1651","Sri Lanka","1980",0.489,1757.542782,2647.323414,937.66,15.083,531.3864061,5.847,1251.633142,256.168896,143.2292382,1.4226,889.780632377,"Asia"
"1652","Sri Lanka","1981",0.281,1844.410527,2514.363914,967.403,15.318,553.0560245,5.345,1101.164688,249.3145972,150.3543332,1.2921,669.953386996,"Asia"
"1653","Sri Lanka","1982",0.285,1826.478548,2446.403245,877.349,15.544,567.5867696,5.233,1050.165268,255.4269291,160.2400162,0.7396,619.924697414,"Asia"
"1654","Sri Lanka","1983",0.791,2110.043283,2888.335238,901.416,15.765,586.5705859,3.314,1112.333841,259.5020602,159.130833,1.448433736,778.29195547,"Asia"
"1655","Sri Lanka","1984",0.121,2061.692184,2775.109744,1016.357,15.986,607.958137,6.725,1177.038155,259.9070857,155.4830966,1.29566954,713.417560345,"Asia"
"1656","Sri Lanka","1985",0.228,2150.530831,3064.33005,987.437,16.21,629.5312231,4.957,1034.219352,253.8805606,155.4505255,0.480686556,913.799218653,"Asia"
"1657","Sri Lanka","1986",0.344,2056.330829,3000.524491,952.041,16.439,647.7992533,4.281,1082.22939,251.360422,150.8531505,0.382384943,944.193661397,"Asia"
"1658","Sri Lanka","1987",0.831,1721.590771,2259.967149,792.851,16.67,649.8461411,1.454,1053.912618,252.4223178,155.5693418,0.4627,538.376378672,"Asia"
"1659","Sri Lanka","1988",0.841,1982.657687,2930.89165,935.111,16.899,656.890964,2.698,1098.472561,249.9467733,155.0738749,1.6278,948.233963805,"Asia"
"1660","Sri Lanka","1989",0.336,1665.79722,2811.548473,794.493,17.123,663.2039156,2.25,1140.058271,249.0862301,149.5664488,0.520487486,1145.751253239,"Asia"
"1661","Sri Lanka","1990",0.706,2000.149519,2891.506876,932.656,17.337,696.938758,6.174,1124.437812,245.3159716,151.8801939,1.070528045,891.357356571,"Asia"
"1662","Sri Lanka","1991",0.659,1888.790608,2810.546862,887.945,17.543,720.4376276,7.552,1210.942893,254.0888513,150.0397279,1.871337612,921.756254208,"Asia"
"1663","Sri Lanka","1992",0.358,1812.390668,2834.159673,853.835,17.741,743.742593,4.611,1176.171165,251.510853,152.7403586,1.763714252,1021.769004938,"Asia"
"1664","Sri Lanka","1993",0.359,1986.749287,2920.901351,912.246,17.926,786.8556409,4.279,1221.642931,250.0208849,153.6047314,1.469791792,934.152064027,"Asia"
"1665","Sri Lanka","1994",0.424,2049.724003,2952.985935,987.823,18.09,823.3866211,6.946,1309.432914,265.1377481,155.3199025,46.694143245,903.261932576,"Asia"
"1666","Sri Lanka","1995",0.736,2132.018774,3467.099026,982.204,18.229,862.0490699,5.628,1352.477152,259.6506449,157.1857143,3.486783396,1335.08025283,"Asia"
"1667","Sri Lanka","1996",0.557,1612.912741,2918.352202,745.487,18.341,889.3427626,5.452,1358.764648,263.1579062,154.664442,3.316169069,1305.43946035,"Asia"
"1668","Sri Lanka","1997",0.719,1698.783047,2869.198398,766.126,18.428,941.8412692,6.298,1379.637184,270.8086019,156.9088872,4.808585173,1170.41535073,"Asia"
"1669","Sri Lanka","1998",1.335,1998.246228,3358.505332,844.208,18.51,981.7242847,1.039,1363.802703,275.7072547,159.0580842,3.451088342,1360.25910365,"Asia"
"1670","Sri Lanka","1999",0.511,2109.958068,3287.622327,946.51,18.61,1018.441933,8.146,1386.089922,275.2250806,160.3777151,3.579219457,1177.66425905,"Asia"
"1671","Sri Lanka","2000",0.625,2118.295234,3238.914759,908.99,18.745,1071.773627,6.024,1411.836832,279.5879034,161.105794,3.2226686,1120.61952459,"Asia"
"1672","Sri Lanka","2001",0.87,1999.994979,3179.220397,835.96,18.922,1045.340086,-1.545,1418.368872,278.7240052,159.6079928,3.17118218,1179.22541777,"Asia"
"1673","Sri Lanka","2002",1.016,2119.786869,3278.598657,889.48,19.134,1074.742928,0.295,1385.215414,277.7210998,160.6970482,3.172992608,1158.81178837,"Asia"
"1674","Sri Lanka","2003",0.954,2262.909654,3648.776099,986.5,19.37,1124.713263,5.94,1456.215388,279.6815588,164.1930947,3.775661274,1385.86644547,"Asia"
"1675","Sri Lanka","2004",0.879,1964.863115,3206.894956,783.77,19.611,1171.380368,5.445,1439.172907,277.5887602,163.7219075,3.781859872,1242.03184193,"Asia"
"1676","Sri Lanka","2005",0.925,2395.909727,3608.307101,985.88,19.843,1229.944617,6.242,1528.536595,280.1680426,163.3081871,34.999759325,1212.39737467,"Asia"
"1677","Sri Lanka","2006",0.664,2458.676481,3575.974318,984.173,20.062,1309.804523,7.668,1651.043181,289.455821,165.5298494,3.306918753,1117.29783632,"Asia"
"1678","Sri Lanka","2007",0.641,2321.737681,3487.985855,890.963,20.272,1384.33902,6.797,1660.433667,289.8781148,167.1766984,3.734376812,1166.24817391,"Asia"
"1679","Sri Lanka","2008",0.553,2893.734066,4137.409429,1146.403,20.474,1452.237615,5.95,1641.4853,294.7304769,169.4196295,9.407914894,1243.67536364,"Asia"
"1680","Sri Lanka","2009",0.703,2770.445742,3924.563867,1033.35,20.669,1489.445143,3.539,1657.119257,288.4132243,173.4753013,16.898254494,1154.11812566,"Asia"
"1681","Sri Lanka","2010",1.107,3242.341983,4280.132109,1157.82,20.86,1594.107485,8.016,1672.432517,292.2692455,177.3313226,11.898254494,1037.79012566,"Asia"
"1682","Sri Lanka","2011",0.779,2996.742817,4420.502943,1181.415,21.045,1710.401657,8.246,1687.264733,292.5318514,177.5939284,34.898254494,1423.76012566,"Asia"
"1683","Sri Lanka","2012",0.943,2988.032044,4193.548169,1091.02,21.224,1804.687213,6.336,1701.615903,292.8229328,177.8850099,55.898254494,1205.51612566,"Asia"
"1684","Tajikistan","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia"
"1685","Tajikistan","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia"
"1686","Tajikistan","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia"
"1687","Tajikistan","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia"
"1688","Tajikistan","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia"
"1689","Tajikistan","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia"
"1690","Tajikistan","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia"
"1691","Tajikistan","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia"
"1692","Tajikistan","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia"
"1693","Tajikistan","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asia"
"1694","Tajikistan","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Asia"
"1695","Tajikistan","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1150,"Asia"
"1696","Tajikistan","1992",-0.311,305.2346966,1309.511512,286.46,5.519,454.9006404,NA,320.413937,264.4245409,162.4346829,0.851720242,1004.27681553,"Asia"
"1697","Tajikistan","1993",-0.202,312.6131783,1132.470543,287.672,5.608,374.2615525,-11.099,286.7020878,230.4603934,127.7281219,0,819.85736434,"Asia"
"1698","Tajikistan","1994",0.374,273.2161859,791.9547766,256.591,5.692,290.197095,-21.401,263.2629391,202.8696353,112.9759909,0,518.7385907,"Asia"
"1699","Tajikistan","1995",0.236,264.2699162,713.2685158,268.6,5.775,250.5590361,-12.498,279.2902095,199.5395097,107.1355266,0,448.99859958,"Asia"
"1700","Tajikistan","1996",-0.478,548.6185366,867.8705691,382.924,5.86,205.6882313,-4.368,206.1690927,202.7187242,117.0870557,0,319.25203252,"Asia"
"1701","Tajikistan","1997",1.269,568.9428421,954.4718135,438.472,5.945,206.1940617,1.7,192.5083195,214.1490751,130.2749898,0,385.52897137,"Asia"
"1702","Tajikistan","1998",0.736,522.2657872,935.3657872,413.808,6.028,214.1327725,5.3,168.9832504,199.763031,132.5699633,5,413.1,"Asia"
"1703","Tajikistan","1999",1.055,516.1836147,1123.224442,404.393,6.104,219.2909026,3.699,185.4804215,205.7534271,135.6708461,0.0861,607.0408271,"Asia"
"1704","Tajikistan","2000",0.893,581.3639159,1123.686325,441.261,6.173,234.8374273,8.3,193.1829935,208.8610575,136.4765452,0,542.3224,"Asia"
"1705","Tajikistan","2001",1.369,533.4959003,1176.019969,364.927,6.233,256.2996768,10.2,209.6060911,210.6045783,138.5396135,0.00749,642.524069158,"Asia"
"1706","Tajikistan","2002",1.108,720.6898767,1275.735237,386.495,6.286,281.5856827,9.1,226.0536328,227.7329165,145.7443731,0,555.045360069,"Asia"
"1707","Tajikistan","2003",0.522,902.2839074,1264.100493,438.354,6.337,310.0446327,10.2,227.5936317,233.4198755,146.9259858,0.0683,361.816585153,"Asia"
"1708","Tajikistan","2004",1.164,976.8365725,1329.990832,428.887,6.391,339.0897167,10.6,254.1782896,240.5511211,147.4394132,0.0771,353.154259281,"Asia"
"1709","Tajikistan","2005",0.628,975.5513262,1330.731076,445.455,6.453,358.3324933,6.7,292.1728263,249.6859365,146.1134325,0.0805,355.17974952,"Asia"
"1710","Tajikistan","2006",1.373,1021.419756,1928.367893,442.52,6.525,379.1849731,7,310.5912075,287.7954777,186.9543329,0.00256,906.948137131,"Asia"
"1711","Tajikistan","2007",1.102,1069.391592,2067.105905,401.853,6.604,404.6209124,7.8,307.0143001,315.6206102,211.1203913,0.33701181,997.714312209,"Asia"
"1712","Tajikistan","2008",0.789,976.8367169,2017.920752,453.47,6.691,431.3085975,7.9,352.2045712,318.9503892,212.6433385,0,1041.08403536,"Asia"
"1713","Tajikistan","2009",0.671,1236.068241,2143.843004,478.602,6.783,440.4000668,3.9,357.0473183,327.337559,217.7783023,0.0815,907.774762557,"Asia"
"1714","Tajikistan","2010",1.19,1348.905338,2318.2101,475.2833,6.879,462.4805699,6.5,362.1006196,323.6870979,214.1278413,0.0815,969.304762557,"Asia"
"1715","Tajikistan","2011",1.321,1206.89112,2382.365883,447.474,6.977,489.7273505,7.4,367.2591979,334.1389502,224.5796935,0.0815,1175.474762557,"Asia"
"1716","Tajikistan","2012",-0.149,1301.505814,2396.980577,481.69,7.079,518.8712818,7.5,372.6283305,339.1022881,229.5430314,0.0815,1095.474762557,"Asia"
"1717","Togo","1980",0.399,608.5433903,649.682597,567.4,2.667,544.3108283,-2.285,93.34326738,253.8539823,198.3950345,0.00696,41.139206685,"Africa"
"1718","Togo","1981",0.186,606.4478392,667.8168286,507.83,2.751,510.1967233,-3.419,111.0978173,253.6395396,195.1351639,0.0269,61.368989476,"Africa"
"1719","Togo","1982",0.173,601.1990968,672.2103855,538.4,2.846,475.4990627,-3.708,115.7343357,247.0466441,181.0333168,0,71.011288752,"Africa"
"1720","Togo","1983",0.694,548.1555533,629.4336302,548.8,2.949,434.0468536,-5.156,94.07654446,233.4938514,177.6092157,0.1255,81.278076902,"Africa"
"1721","Togo","1984",0.568,716.3665617,803.2221575,610.3,3.055,442.2636686,5.881,116.910483,238.1706507,174.5180247,3.546,86.855595837,"Africa"
"1722","Togo","1985",0.389,667.9321181,741.7051028,541.958,3.161,451.1791947,3.717,117.788699,255.4999682,193.7688001,6.3647,73.772984704,"Africa"
"1723","Togo","1986",0.242,651.7864216,712.9703405,567.059,3.267,443.466116,3.26,105.186484,232.8814058,173.9962173,0,61.183918854,"Africa"
"1724","Togo","1987",0.989,615.6911182,687.2763741,606.261,3.373,431.7210347,-2.484,122.1742461,221.6789603,162.5953167,10.984383537,71.585255935,"Africa"
"1725","Togo","1988",0.645,777.9703615,914.5184029,704.115,3.476,446.7551524,10.124,120.6944899,242.2274031,179.3040362,28.155365343,136.548041407,"Africa"
"1726","Togo","1989",0.114,846.4613684,961.858911,716.94,3.574,452.1460088,4.1,126.7115832,245.7855592,183.1512519,25.477420582,115.397542578,"Africa"
"1727","Togo","1990",0.628,836.5542555,958.0843958,777.913,3.666,439.7251571,5.897,123.7699562,260.8264689,196.6912142,42.787510057,121.530140311,"Africa"
"1728","Togo","1991",0.299,768.3361492,884.3157419,722.835,3.748,427.0941096,0.226,114.4353712,239.6953618,181.0931873,35.474290323,115.979592742,"Africa"
"1729","Togo","1992",0.086,778.3998056,863.3294665,689.465,3.823,402.0475881,-3.279,141.5655487,232.606397,167.6672942,26.307853423,84.929660878,"Africa"
"1730","Togo","1993",0.492,956.0391794,1023.391192,845.017,3.898,334.7872871,-16.328,147.5399516,241.8233407,181.4744867,19.743997819,67.352012298,"Africa"
"1731","Togo","1994",0.463,773.4398159,844.2877601,942.157,3.983,376.7314785,13.934,149.5427671,237.4626455,175.6121922,7.30822598,70.8479,"Africa"
"1732","Togo","1995",0.518,844.6400308,957.6232458,865.716,4.085,396.1444009,6.771,139.5253116,243.3638043,176.8190045,25.367885872,112.983214995,"Africa"
"1733","Togo","1996",0.633,1069.69712,1202.98274,1022.66,4.209,418.4466291,7.663,166.4674532,269.9325725,197.2470957,56.136832336,133.285620013,"Africa"
"1734","Togo","1997",0.587,1120.992695,1262.921204,931.173,4.349,463.2012541,3.809,165.6577952,272.7064479,206.9029108,59.250730537,141.928508922,"Africa"
"1735","Togo","1998",1.137,1038.983399,1167.777058,928.376,4.5,437.3626909,-2.293,143.1666102,256.1510068,197.6442866,28.38538251,128.793659178,"Africa"
"1736","Togo","1999",0.687,1214.798858,1350.395125,914.106,4.651,433.6650732,2.614,165.6501141,258.2214239,196.8485029,30.743407986,135.596266212,"Africa"
"1737","Togo","2000",0.636,1139.752407,1251.26588,898.952,4.794,417.43297,-0.965,165.2782467,256.1091157,196.3386801,81.93547054,111.513473444,"Africa"
"1738","Togo","2001",0.791,1150.475433,1358.113966,887.14,4.926,399.6383353,-1.627,185.5117272,261.2679398,193.8197861,80.982793435,207.638532988,"Africa"
"1739","Togo","2002",0.844,1221.114885,1426.217533,917.276,5.051,386.1541882,-0.922,189.9865443,266.558431,195.2109617,67.400591071,205.102647372,"Africa"
"1740","Togo","2003",1.119,1294.363384,1446.195605,912.594,5.17,395.9571735,4.954,197.5689413,267.6987907,195.1483369,88.445308376,151.832220698,"Africa"
"1741","Togo","2004",0.851,1220.858811,1381.126613,922.48,5.288,395.3248758,2.119,209.022054,272.7824029,198.464677,142.08,160.267802188,"Africa"
"1742","Togo","2005",1.085,1249.848762,1421.155965,918.328,5.408,391.1157711,1.18,220.7107585,272.3853452,195.7239891,60.0518,171.307203403,"Africa"
"1743","Togo","2006",1.095,1314.64688,1463.017756,992.125,5.53,397.9871356,4.052,210.366579,264.4922456,194.1673119,96.240940579,148.370876714,"Africa"
"1744","Togo","2007",0.989,1330.948952,1485.226648,980.266,5.653,398.2449578,2.29,217.1612653,265.7677311,192.4814689,136.354408817,154.277696032,"Africa"
"1745","Togo","2008",0.818,1399.493165,1557.592011,1026.952,5.777,398.3693799,2.379,235.5524889,270.4100954,195.6168753,65.558602663,158.09884546,"Africa"
"1746","Togo","2009",0.994,1581.928853,1784.352634,1084.027,5.902,403.6201135,3.5,240.6492625,284.8089134,209.2075333,90.83740996,202.423781744,"Africa"
"1747","Togo","2010",1.383,1576.992955,1824.116737,1117.745,6.028,410.9738087,4.07,245.7868103,294.1854487,218.5840686,90.83740996,247.123781744,"Africa"
"1748","Togo","2011",1,1625.802462,1892.426243,1104.836,6.155,421.8012283,4.791,250.9651322,303.7244138,228.1230337,90.83740996,266.623781744,"Africa"
"1749","Togo","2012",0.709,1796.380265,2043.004047,1143.83,6.283,436.4414554,5.912,256.1842284,316.0629551,240.461575,90.83740996,246.623781744,"Africa"
"1750","Tunisia","1980",-0.065,1226.175354,2046.216214,1317.9,6.457,1781.601991,7.4,451.0896203,362.5297746,211.2699242,2.37091903,820.040860067,"Africa"
"1751","Tunisia","1981",0.204,1295.597134,2249.550052,1307.8,6.628,1831.341613,5.522,470.166932,351.4344093,202.2065565,6.583055662,953.952918153,"Africa"
"1752","Tunisia","1982",0.923,1311.263377,2339.815517,1192.82,6.801,1775.944961,-0.482,461.4377662,351.6143242,195.9008888,0.909130433,1028.552139677,"Africa"
"1753","Tunisia","1983",0.351,987.9069706,2127.243773,1640.9,6.975,1812.715854,4.674,497.2391445,368.1629572,208.3698262,5.653111052,1139.336802721,"Africa"
"1754","Tunisia","1984",0.01,1085.85213,2168.233127,1480.9,7.151,1869.746781,5.731,521.8571294,375.0098558,214.212686,1.617957943,1082.380997082,"Africa"
"1755","Tunisia","1985",0.527,2134.489462,2871.695999,1948,7.33,1927.122105,5.668,564.2767273,378.0425663,216.2167345,0.901830135,737.206536647,"Africa"
"1756","Tunisia","1986",0.568,824.0102192,2139.956755,1046,7.511,1853.469091,-1.453,579.2278034,387.2663535,219.21947,1.336730363,1315.946535734,"Africa"
"1757","Tunisia","1987",0.738,1965.251272,3136.49049,1677.4,7.692,1931.140326,6.701,600.2237833,385.1444418,219.8199634,1.113707462,1171.239217637,"Africa"
"1758","Tunisia","1988",1.449,493.8704453,2622.19803,497,7.872,1888.344777,0.071,574.922288,391.0137946,225.5100583,1.256988664,2128.32758462,"Africa"
